Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,5,Nigel Mansell,MAN,Williams Renault,71,1:36:51.856,10
2,6,Riccardo Patrese,PAT,Williams Renault,71,+29.330s,6
3,19,Michael Schumacher,MSC,Benetton Ford,70,+1 lap,4
4,27,Jean Alesi,ALE,Ferrari,70,+1 lap,3
5,28,Ivan Capelli,CAP,Ferrari,70,+1 lap,2
6,9,Michele Alboreto,ALB,Footwork Mugen Honda,70,+1 lap,1
7,24,Gianni Morbidelli,MOR,Minardi Lamborghini,69,+2 laps,0
8,21,Jyrki Jarvilehto,JAR,Dallara Ferrari,69,+2 laps,0
9,30,Ukyo Katayama,KAT,Venturi Lamborghini,68,+3 laps,0
10,11,Mika Hakkinen,HAK,Lotus Ford,67,+4 laps,0
NC,15,Gabriele Tarquini,TAR,Fondmetal Ford,62,DNF,0
NC,16,Karl Wendlinger,WEN,March Ilmor,55,DNF,0
NC,23,Christian Fittipaldi,FIT,Minardi Lamborghini,54,DNF,0
NC,3,Olivier Grouillard,GRO,Tyrrell Ilmor,52,DNF,0
NC,26,Erik Comas,COM,Ligier Renault,42,DNF,0
NC,12,Johnny Herbert,HER,Lotus Ford,36,DNF,0
NC,25,Thierry Boutsen,BOU,Ligier Renault,36,DNF,0
NC,33,Mauricio Gugelmin,GUG,Jordan Yamaha,36,DNF,0
NC,20,Martin Brundle,BRU,Benetton Ford,30,DNF,0
NC,22,Pierluigi Martini,MAR,Dallara Ferrari,24,DNF,0
NC,29,Bertrand Gachot,GAC,Venturi Lamborghini,23,DNF,0
NC,4,Andrea de Cesaris,DEC,Tyrrell Ilmor,21,DNF,0
NC,1,Ayrton Senna,SEN,McLaren Honda,17,DNF,0
NC,2,Gerhard Berger,BER,McLaren Honda,4,DNF,0
NC,10,Aguri Suzuki,SUZ,Footwork Mugen Honda,2,DNF,0
NC,32,Stefano Modena,MOD,Jordan Yamaha,1,DNF,0
