Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,1,Mika Hakkinen,HAK,McLaren Mercedes,69,1:41:35.727,10
2,9,Giancarlo Fisichella,FIS,Benetton Playlife,69,+0.781s,6
3,4,Eddie Irvine,IRV,Ferrari,69,+1.796s,4
4,6,Ralf Schumacher,RSC,Williams Supertec,69,+2.391s,3
5,17,Johnny Herbert,HER,Stewart Ford,69,+2.804s,2
6,12,Pedro Diniz,DIN,Sauber Petronas,69,+3.710s,1
7,2,David Coulthard,COU,McLaren Mercedes,69,+5.003s,0
8,21,Marc Gene,GEN,Minardi Ford,68,+1 lap,0
9,18,Olivier Panis,PAN,Prost Peugeot,68,+1 lap,0
10,20,Luca Badoer,BAD,Minardi Ford,67,+2 laps,0
11,8,Heinz-Harald Frentzen,FRE,Jordan Mugen Honda,65,DNF,0
NC,5,Alessandro Zanardi,ZAN,Williams Supertec,50,DNF,0
NC,15,Toranosuke Takagi,TAK,Arrows,41,DNF,0
NC,22,Jacques Villeneuve,VIL,BAR Supertec,34,DNF,0
NC,3,Michael Schumacher,MSC,Ferrari,29,DNF,0
NC,14,Pedro de la Rosa,DLR,Arrows,22,DNF,0
NC,7,Damon Hill,HIL,Jordan Mugen Honda,14,DNF,0
NC,16,Rubens Barrichello,BAR,Stewart Ford,14,DNF,0
NC,23,Ricardo Zonta,ZON,BAR Supertec,2,DNF,0
NC,11,Jean Alesi,ALE,Sauber Petronas,0,DNF,0
NC,19,Jarno Trulli,TRU,Prost Peugeot,0,DNF,0
NC,10,Alexander Wurz,WUR,Benetton Playlife,0,DNF,0
