Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,3,Michael Schumacher,MSC,Ferrari,69,1:40:57.355,10
2,5,Giancarlo Fisichella,FIS,Benetton Playlife,69,+16.662s,6
3,4,Eddie Irvine,IRV,Ferrari,69,+60.058s,4
4,6,Alexander Wurz,WUR,Benetton Playlife,69,+63.232s,3
5,18,Rubens Barrichello,BAR,Stewart Ford,69,+81.512s,2
6,19,Jan Magnussen,MAG,Stewart Ford,68,+1 lap,1
7,22,Shinji Nakano,NAK,Minardi Ford,68,+1 lap,0
8,20,Ricardo Rosset,ROS,Tyrrell Ford,68,+1 lap,0
9,16,Pedro Diniz,DIN,Arrows,68,+1 lap,0
10,1,Jacques Villeneuve,VIL,Williams Mecachrome,63,+6 laps,0
NC,23,Esteban Tuero,TUE,Minardi Ford,53,DNF,0
NC,9,Damon Hill,HIL,Jordan Mugen Honda,42,DNF,0
NC,11,Olivier Panis,PAN,Prost Peugeot,39,DNF,0
NC,2,Heinz-Harald Frentzen,FRE,Williams Mecachrome,20,DNF,0
NC,7,David Coulthard,COU,McLaren Mercedes,18,DNF,0
NC,15,Johnny Herbert,HER,Sauber Petronas,18,DNF,0
NC,17,Mika Salo,SAL,Arrows,18,DNF,0
NC,8,Mika Hakkinen,HAK,McLaren Mercedes,0,DNF,0
NC,10,Ralf Schumacher,RSC,Jordan Mugen Honda,0,DNF,0
NC,14,Jean Alesi,ALE,Sauber Petronas,0,DNF,0
NC,12,Jarno Trulli,TRU,Prost Peugeot,0,DNF,0
NC,21,Toranosuke Takagi,TAK,Tyrrell Ford,0,DNF,0
